
세계기후평년값
[검색조건]
검색구분 : 월별평년값
, 지점명 : 전체
, 기간 : 1990년대 00월
국가,지점명,지점번호,시작년도,종료년도,월,평균기온(°C),최고기온(°C),최저기온(°C),강수량(mm),일조시간(hr)
인도네시아,치르본 자티왕이,96791,1994,1998,7,      26.3,      32.9,      22.1,,     197.0
인도네시아,치르본 자티왕이,96791,1994,1998,8,      27.5,      33.7,      22.4,     130.0,     237.0
인도네시아,치르본 자티왕이,96791,1994,1998,9,      28.2,      35.1,      22.7,      41.0,     243.0
인도네시아,치르본 자티왕이,96791,1994,1998,10,      28.5,      35.0,       3.5,     125.0,     214.0
인도네시아,치르본 자티왕이,96791,1994,1998,11,      27.9,      33.9,      23.7,     343.0,     148.0
인도네시아,치르본 자티왕이,96791,1994,1998,12,      26.9,      32.5,       3.2,     394.0,     156.0
인도네시아,치르본 자티왕이,96791,1994,2001,2,      26.4,      31.6,      23.2,     387.0,     111.0
인도네시아,치르본 자티왕이,96791,1994,2001,5,      27.7,      33.2,      23.2,     113.0,     207.0
인도네시아,치르본 자티왕이,96791,1994,2001,8,      27.5,      33.7,      22.4,     130.0,     237.0
인도네시아,치르본 자티왕이,96791,1994,2002,6,      27.2,      32.7,      25.5,      86.0,     172.0
인도네시아,치르본 자티왕이,96791,1995,2001,4,      27.3,      32.8,      23.6,     331.0,     176.0
인도네시아,칠아찹,96805,1991,2005,1,      27.2,      31.5,      24.2,,     151.0
인도네시아,칠아찹,96805,1991,2005,2,      27.3,      31.9,      24.1,,     140.0
인도네시아,칠아찹,96805,1991,2005,3,      27.4,      31.7,      24.2,,     188.0
인도네시아,칠아찹,96805,1991,2005,4,      27.6,      31.6,      24.4,,     196.0
인도네시아,칠아찹,96805,1991,2005,5,      27.5,      31.2,      24.6,,     226.0
인도네시아,칠아찹,96805,1991,2005,6,      26.7,      30.4,      23.8,,     208.0
인도네시아,칠아찹,96805,1991,2005,7,      25.8,      29.4,      23.1,,     230.0
인도네시아,칠아찹,96805,1991,2005,8,      25.4,      29.0,      22.6,,     252.0
인도네시아,칠아찹,96805,1991,2005,9,      26.2,      29.4,      23.5,,     231.0
인도네시아,칠아찹,96805,1991,2005,10,      26.8,      30.1,      24.1,,     190.0
인도네시아,칠아찹,96805,1991,2005,11,      27.1,      30.6,      24.2,,     145.0
인도네시아,칠아찹,96805,1991,2005,12,      27.2,      31.2,      24.2,,     147.0
호주,카룸부루,94100,1999,2010,1,      29.5,      34.2,      24.6,     277.0,
호주,카룸부루,94100,1999,2010,2,      29.0,      33.2,      24.5,     334.0,
호주,카룸부루,94100,1999,2010,3,      28.6,      33.7,      23.5,     244.0,
호주,카룸부루,94100,1999,2010,4,      27.8,      34.7,      21.0,      29.0,
호주,카룸부루,94100,1999,2010,5,      25.3,      33.5,      16.9,      32.0,
호주,카룸부루,94100,1999,2010,6,      22.9,      31.4,      14.2,       4.0,
호주,카룸부루,94100,1999,2010,7,      23.0,      32.0,      13.7,       0.0,
호주,카룸부루,94100,1999,2010,8,      24.1,      33.4,      14.8,       0.0,
호주,카룸부루,94100,1999,2010,10,      29.7,      36.9,      22.5,      33.0,
호주,카룸부루,94100,1999,2010,11,      31.1,      37.5,      24.8,      66.0,
호주,카룸부루,94100,1999,2010,12,      30.2,      35.2,      24.9,     226.0,
호주,카브라무라 스미아,95916,1997,2010,1,      16.2,      21.3,      11.1,      42.0,
호주,카브라무라 스미아,95916,1997,2010,2,      15.8,      21.0,      11.3,      57.0,
호주,카브라무라 스미아,95916,1997,2010,3,      13.5,      17.8,       8.7,      62.0,
호주,카브라무라 스미아,95916,1997,2010,4,       9.3,      13.0,       5.7,      60.0,
호주,카브라무라 스미아,95916,1997,2010,5,       5.9,       8.8,       3.0,      59.0,
호주,카브라무라 스미아,95916,1997,2010,6,       2.9,       5.4,       0.5,     134.0,
호주,카브라무라 스미아,95916,1997,2010,7,       1.6,       3.9,,     134.0,
호주,카브라무라 스미아,95916,1997,2010,8,       2.4,       4.8,      -0.5,     133.0,
호주,카브라무라 스미아,95916,1997,2010,9,       5.2,       8.6,       1.8,     124.0,
호주,카브라무라 스미아,95916,1997,2010,10,       7.5,      11.8,       4.0,     114.0,
호주,카브라무라 스미아,95916,1997,2010,11,      11.5,      15.7,       7.0,      95.0,
호주,카브라무라 스미아,95916,1997,2010,12,      13.5,      18.3,       8.8,      85.0,
중국,캄도,56137,1991,2020,4,       8.1,      16.4,       1.0,      24.0,     203.0
호주,컨더딘 에어필드,95625,1997,2010,1,      25.9,      34.6,      16.9,      21.0,
호주,컨더딘 에어필드,95625,1997,2010,2,      25.5,      34.0,      17.3,      15.0,
호주,컨더딘 에어필드,95625,1997,2010,3,      23.1,      30.9,      15.2,      11.0,
호주,컨더딘 에어필드,95625,1997,2010,4,      19.0,      26.3,      11.9,      23.0,
호주,컨더딘 에어필드,95625,1997,2010,5,      15.1,      21.9,       8.4,      30.0,
호주,컨더딘 에어필드,95625,1997,2010,6,      12.1,      18.4,       5.7,      36.0,
호주,컨더딘 에어필드,95625,1997,2010,7,      10.6,      16.9,       4.5,      47.0,
호주,컨더딘 에어필드,95625,1997,2010,8,      10.9,      17.7,       4.1,      39.0,
호주,컨더딘 에어필드,95625,1997,2010,9,      12.6,      20.5,       4.7,      24.0,
호주,컨더딘 에어필드,95625,1997,2010,10,      16.7,      25.6,       7.8,      15.0,
호주,컨더딘 에어필드,95625,1997,2010,11,      21.2,      30.0,      12.1,       9.0,
호주,컨더딘 에어필드,95625,1997,2010,12,      23.6,      32.7,      14.7,       9.0,
호주,케이프 넬슨 라이트하우스,94826,1996,2010,1,      17.9,      21.0,      14.5,      26.0,
호주,케이프 넬슨 라이트하우스,94826,1996,2010,2,      18.2,      21.2,      15.1,      22.0,
호주,케이프 넬슨 라이트하우스,94826,1996,2010,3,      17.0,      20.1,      13.9,      34.0,
호주,케이프 넬슨 라이트하우스,94826,1996,2010,4,      15.1,      17.9,      12.2,      48.0,
호주,케이프 넬슨 라이트하우스,94826,1996,2010,5,      13.5,      16.1,      10.8,      68.0,
호주,케이프 넬슨 라이트하우스,94826,1996,2010,6,      11.7,      14.3,       9.0,      86.0,
호주,케이프 넬슨 라이트하우스,94826,1996,2010,7,      11.2,      13.7,       8.4,     104.0,
호주,케이프 넬슨 라이트하우스,94826,1996,2010,8,      11.5,      14.4,       8.6,     108.0,
호주,케이프 넬슨 라이트하우스,94826,1996,2010,9,      12.5,      15.7,       9.4,      71.0,
호주,케이프 넬슨 라이트하우스,94826,1996,2010,10,      13.7,      17.1,      10.3,      53.0,
호주,케이프 넬슨 라이트하우스,94826,1996,2010,11,      15.1,      18.4,      11.9,      49.0,
호주,케이프 넬슨 라이트하우스,94826,1996,2010,12,      16.2,      19.7,      13.0,      47.0,
멕시코,코아트사코알코스,76741,2000,2000,9,,,,,
인도네시아,코타 바루 스타겐,96695,1994,2006,1,      26.6,      31.1,       3.4,     244.0,     102.0
인도네시아,코타 바루 스타겐,96695,1994,2006,2,      26.5,      31.3,       3.4,     227.0,      94.0
인도네시아,코타 바루 스타겐,96695,1994,2006,3,      26.4,      31.6,       3.5,     248.0,     118.0
인도네시아,코타 바루 스타겐,96695,1994,2006,4,      26.0,      31.6,       3.6,     224.0,     117.0
인도네시아,코타 바루 스타겐,96695,1994,2006,5,      26.6,      31.4,       3.4,     234.0,     121.0
인도네시아,코타 바루 스타겐,96695,1994,2006,6,      26.2,      32.9,       3.1,     242.0,     116.0
인도네시아,코타 바루 스타겐,96695,1994,2006,8,       2.5,      30.8,       2.1,     182.0,     135.0
인도네시아,코타 바루 스타겐,96695,1994,2006,11,      70.0,      31.8,       3.7,     162.0,     106.0
인도네시아,코타 바루 스타겐,96695,1994,2009,12,      26.7,      31.3,       3.5,     223.0,      96.0
인도네시아,코타 바루 스타겐,96695,1995,2004,1,      26.5,      30.9,      23.3,     253.0,     117.0
인도네시아,코타 바루 스타겐,96695,1995,2004,2,      26.6,      31.3,      23.4,     213.0,     109.0
인도네시아,코타 바루 스타겐,96695,1995,2004,3,      26.6,      31.6,      23.5,     239.0,     131.0
인도네시아,코타 바루 스타겐,96695,1995,2004,4,      26.7,      31.5,      23.6,     227.0,     138.0
인도네시아,코타 바루 스타겐,96695,1995,2004,5,      26.7,      31.5,      23.6,     227.0,     138.0
인도네시아,코타 바루 스타겐,96695,1995,2004,6,      26.3,      31.0,      23.0,     201.0,     132.0
인도네시아,코타 바루 스타겐,96695,1995,2004,7,      25.6,      30.2,      22.4,     229.0,     143.0
인도네시아,코타 바루 스타겐,96695,1995,2004,8,      25.8,      30.8,      21.9,     123.0,     159.0
인도네시아,코타 바루 스타겐,96695,1995,2004,9,      26.4,      31.4,      22.5,     130.0,     147.0
인도네시아,코타 바루 스타겐,96695,1995,2004,10,      26.8,      31.8,      23.1,     153.0,     155.0
인도네시아,코타 바루 스타겐,96695,1995,2004,11,      26.9,      31.7,      23.7,     174.0,     116.0
인도네시아,코타 바루 스타겐,96695,1995,2004,12,      26.6,      31.7,      23.5,     256.0,     126.0
오만,콰른 아람,41275,2000,2000,12,       0.0,       0.0,       0.0,       0.0,       0.0
오만,퀘이룬 헤리티,41315,2000,2000,1,       0.0,       0.0,       0.0,       0.0,       0.0
오만,퀘이룬 헤리티,41315,2000,2000,2,       0.0,       0.0,       0.0,       0.0,       0.0
오만,퀘이룬 헤리티,41315,2000,2000,4,       0.0,       0.0,       0.0,       0.0,       0.0
오만,퀘이룬 헤리티,41315,2000,2000,5,       0.0,       0.0,       0.0,       0.0,       0.0
오만,퀘이룬 헤리티,41315,2000,2000,6,       0.0,       0.0,       0.0,       0.0,       0.0
오만,퀘이룬 헤리티,41315,2000,2000,8,       0.0,       0.0,       0.0,       0.0,       0.0
오만,퀘이룬 헤리티,41315,2000,2000,10,       0.0,       0.0,       0.0,       0.0,       0.0
오만,퀘이룬 헤리티,41315,2000,2000,11,       0.0,       0.0,       0.0,       0.0,       0.0
오만,퀘이룬 헤리티,41315,2000,2000,12,       0.0,       0.0,       0.0,       0.0,       0.0
세네갈,크드구,61699,1991,2000,9,      27.0,      31.9,       1.3,,     161.0
세네갈,크드구,61699,2000,2000,4,      33.0,      39.8,       2.2,,     215.0
인도네시아,타나 메라,97876,2000,2000,1,       0.0,       0.0,       0.0,       0.0,       0.0
인도네시아,타나 메라,97876,2000,2000,6,       0.0,       0.0,       0.0,       0.0,       0.0
인도네시아,타나 메라,97876,2000,2000,8,       0.0,       0.0,       0.0,       0.0,       0.0
인도네시아,타나 메라,97876,2000,2000,10,       0.0,       0.0,       0.0,       0.0,       0.0
인도네시아,타나 메라,97876,2000,2000,11,       0.0,       0.0,       0.0,       0.0,       0.0
인도네시아,타라칸 주아타,96509,2000,2000,1,       0.0,       0.0,       0.0,       0.0,       0.0
인도네시아,타라칸 주아타,96509,2000,2000,2,       0.0,       0.0,       0.0,       0.0,       0.0
인도네시아,타라칸 주아타,96509,2000,2000,3,       0.0,       0.0,       0.0,       0.0,       0.0
인도네시아,타라칸 주아타,96509,2000,2000,4,       0.0,       0.0,       0.0,       0.0,       0.0
인도네시아,타라칸 주아타,96509,2000,2000,5,       0.0,       0.0,       0.0,       0.0,       0.0
인도네시아,타라칸 주아타,96509,2000,2000,6,       0.0,       0.0,       0.0,       0.0,       0.0
인도네시아,타라칸 주아타,96509,2000,2000,7,       0.0,       0.0,       0.0,       0.0,       0.0
인도네시아,타라칸 주아타,96509,2000,2000,8,       0.0,       0.0,       0.0,       0.0,       0.0
인도네시아,타라칸 주아타,96509,2000,2000,9,       0.0,       0.0,       0.0,       0.0,       0.0
인도네시아,타라칸 주아타,96509,2000,2000,10,       0.0,       0.0,       0.0,       0.0,       0.0
인도네시아,타라칸 주아타,96509,2000,2000,11,       0.0,       0.0,       0.0,       0.0,       0.0
인도네시아,타라칸 주아타,96509,2000,2000,12,       0.0,       0.0,       0.0,       0.0,       0.0
인도네시아,타렘파,96145,1995,2004,2,      26.6,      31.3,      23.4,     213.0,     109.0
호주,타리 에어포트,95784,1998,2010,1,      23.5,      28.8,      18.1,      82.0,
호주,타리 에어포트,95784,1998,2010,2,      23.3,      28.4,      18.2,     139.0,
호주,타리 에어포트,95784,1998,2010,3,      21.6,      26.8,      16.3,     174.0,
호주,타리 에어포트,95784,1998,2010,4,      18.9,      24.2,      13.6,     109.0,
호주,타리 에어포트,95784,1998,2010,5,      15.8,      21.3,      10.1,      80.0,
호주,타리 에어포트,95784,1998,2010,6,      13.6,      19.0,       7.8,      90.0,
호주,타리 에어포트,95784,1998,2010,7,      12.6,      18.5,       6.7,      53.0,
호주,타리 에어포트,95784,1998,2010,8,      13.5,      20.0,       7.0,      47.0,
호주,타리 에어포트,95784,1998,2010,9,      16.2,      23.1,       9.4,      47.0,
호주,타리 에어포트,95784,1998,2010,10,      18.2,      24.6,      11.9,      86.0,
호주,타리 에어포트,95784,1998,2010,11,      20.3,      25.4,      14.8,     125.0,
호주,타리 에어포트,95784,1998,2010,12,      22.1,      27.6,      16.7,      75.0,
멕시코,타무인,76543,1998,2008,3,      24.4,      32.9,      18.7,       2.0,     188.0
멕시코,타무인,76543,1998,2008,5,      29.4,      38.1,      23.6,      44.0,     237.0
멕시코,타무인,76543,1998,2008,8,      28.9,      36.2,      24.0,     133.0,     245.0
멕시코,타무인,76543,1998,2008,10,      25.8,      23.2,      21.2,     145.0,     192.0
멕시코,타무인,76543,1998,2008,11,      22.7,      29.6,      17.4,      27.0,     167.0
멕시코,타무인,76543,1998,2009,1,      19.7,      27.1,      13.8,     133.0,     148.0
멕시코,타무인,76543,1998,2009,2,      21.5,      29.4,      15.8,     152.0,     164.0
멕시코,타무인,76543,1998,2009,4,      27.0,      35.9,      21.1,     287.0,     209.0
멕시코,타무인,76543,1998,2009,5,      29.4,      38.0,      23.7,     675.0,     236.0
멕시코,타무인,76543,1998,2009,6,      29.8,      37.4,      24.6,    1659.0,     235.0
멕시코,타무인,76543,1998,2009,7,      28.9,      36.1,      24.2,     176.0,     251.0
멕시코,타무인,76543,1998,2009,8,      28.9,      36.3,      24.0,     139.0,     248.0
멕시코,타무인,76543,1998,2009,10,      25.9,      32.3,      21.2,     136.0,     192.0
멕시코,타무인,76543,1998,2009,11,      22.7,      29.6,      17.4,      25.0,     168.0
멕시코,타무인,76543,1998,2009,12,      19.6,      26.8,      14.4,      13.0,     146.0
멕시코,타무인,76543,1998,2010,1,      19.6,      26.8,      13.8,      15.0,     145.0
멕시코,타무인,76543,1998,2010,2,      21.2,      28.9,      15.6,      19.0,     160.0
멕시코,타무인,76543,1998,2010,3,      24.1,      32.5,      18.2,       0.0,     192.0
멕시코,타무인,76543,1998,2010,5,      29.4,      37.9,      23.7,     546.0,     263.0
멕시코,타무인,76543,1998,2010,6,      29.8,      37.5,      24.7,     142.0,     230.0
멕시코,타무인,76543,1998,2010,7,      28.9,      35.9,      24.2,     217.0,     244.0
멕시코,타무인,76543,1998,2010,8,      29.0,      36.3,      24.1,     133.0,     250.0
멕시코,타무인,76543,1998,2010,9,      27.9,      34.5,      23.5,     237.0,     197.0
멕시코,타무인,76543,1998,2010,10,      25.8,      32.3,      21.2,     125.0,     198.0
멕시코,타무인,76543,1998,2010,11,      22.7,      29.6,      17.3,       0.0,     173.0
멕시코,타무인,76543,1998,2010,12,      19.6,      26.9,      14.3,       0.0,     150.0
멕시코,타무인,76543,1998,2011,1,      19.6,      26.8,      13.9,      15.0,     146.0
멕시코,타무인,76543,1998,2011,2,      21.1,      28.8,      15.5,       5.0,     161.0
멕시코,타무인,76543,1998,2011,3,      24.2,      32.7,      18.2,       4.0,     197.0
멕시코,타무인,76543,1998,2011,4,      27.1,      39.5,      21.2,       4.0,     210.0
멕시코,타무인,76543,1998,2011,5,      29.9,      37.6,      24.6,     133.0,     236.0
멕시코,타무인,76543,1998,2011,6,      29.8,      37.5,      24.6,     354.0,     237.0
멕시코,타무인,76543,1998,2011,7,      28.8,      35.8,      24.2,     225.0,     242.0
멕시코,타무인,76543,1998,2011,8,      29.0,      36.3,      24.2,     129.0,     283.0
멕시코,타무인,76543,1998,2011,9,      28.0,      34.6,      23.5,     222.0,     200.0
멕시코,타무인,76543,1998,2011,10,      25.8,      32.4,      21.1,     118.0,     203.0
멕시코,타무인,76543,1998,2011,11,      22.7,      29.7,      17.3,      22.0,     175.0
멕시코,타무인,76543,1998,2012,1,      19.7,      26.9,      14.0,      17.0,     145.0
멕시코,타무인,76543,1998,2012,2,      21.1,      28.7,      25.6,      21.0,     156.0
멕시코,타무인,76543,1998,2012,3,      24.2,      32.4,      18.3,      15.0,     198.0
멕시코,타무인,76543,1998,2012,4,      27.1,      35.8,      21.2,      36.0,     199.0
멕시코,타무인,76543,1998,2012,5,      29.5,      37.9,      23.7,      53.0,     236.0
멕시코,타무인,76543,1998,2012,6,      29.8,      37.4,      24.6,     162.0,     238.0
멕시코,타무인,76543,1998,2012,7,      28.8,      35.7,      24.1,     215.0,     240.0
멕시코,타무인,76543,1998,2012,8,      29.0,      36.2,      24.1,     200.0,     278.0
멕시코,타무인,76543,1998,2012,10,      25.8,      32.5,      21.0,       0.0,     206.0
멕시코,타무인,76543,1998,2012,11,      22.8,      29.7,      17.4,      24.0,     173.0
멕시코,타무인,76543,1998,2013,1,      19.7,      26.8,      14.0,     160.0,     144.0
멕시코,타무인,76543,1998,2013,2,      21.2,      29.0,      15.7,     201.0,     146.0
멕시코,타무인,76543,1998,2013,3,      24.2,      32.6,      18.1,     129.0,     199.0
멕시코,타무인,76543,1998,2013,5,      29.4,      37.8,      23.6,      55.0,     233.0
멕시코,타무인,76543,1998,2013,6,      29.7,      37.5,      24.6,     147.0,     238.0
멕시코,타무인,76543,1998,2013,7,      29.7,      35.7,      24.1,     202.0,     239.0
멕시코,타무인,76543,1998,2013,8,      29.0,      36.2,      24.1,     146.0,     276.0
멕시코,타무인,76543,1998,2013,10,      25.9,      32.4,      21.1,     112.0,     206.0
멕시코,타무인,76543,1998,2013,12,      19.7,      26.7,      14.7,      91.0,     149.0
멕시코,타무인,76543,1998,2014,1,      19.6,      26.7,      13.8,      13.0,     147.0
멕시코,타무인,76543,1998,2014,3,      24.3,      32.4,      18.1,      32.0,     198.0
멕시코,타무인,76543,1998,2014,4,      27.1,      35.7,      21.1,       6.0,     199.0
멕시코,타무인,76543,1998,2014,5,      29.2,      37.5,      23.4,      61.0,     230.0
멕시코,타무인,76543,1998,2014,6,      29.7,      37.2,      24.6,     241.0,     233.0
멕시코,타무인,76543,1998,2014,7,      28.8,      35.6,      24.0,     164.0,     231.0
멕시코,타무인,76543,1998,2014,9,      27.9,      34.4,      23.5,     318.0,     198.0
멕시코,타무인,76543,1998,2014,10,      26.0,      32.4,      21.1,     109.0,     254.0
멕시코,타무인,76543,1998,2014,12,      19.8,      26.7,      15.2,      24.0,     146.0
멕시코,타무인,76543,1998,2015,1,      19.3,      26.4,      13.6,      30.0,     143.0
멕시코,타무인,76543,1998,2015,2,      21.2,      28.3,      15.6,       8.0,     144.0
멕시코,타무인,76543,1998,2015,3,      24.1,      32.2,      18.0,      21.0,     195.0
멕시코,타무인,76543,1998,2015,4,      27.2,      35.7,      21.4,      29.0,     208.0
멕시코,타무인,76543,1998,2015,5,      29.3,      37.4,      23.5,      59.0,     226.0
멕시코,타무인,76543,1998,2015,6,      29.8,      37.2,      24.5,     164.0,     230.0
중국,타중,51747,1991,2020,2,       2.2,       7.1,,,     187.0
중국,타중,51747,1991,2020,3,       8.3,      17.3,,,     211.0
중국,타중,51747,1991,2020,4,      16.5,      25.2,       7.3,       1.0,     213.0
중국,타중,51747,1997,2010,1,      15.7,      -0.3,,,     181.0
중국,타중,51747,1997,2010,5,      22.3,      30.5,      13.6,       4.0,     242.0
중국,타중,51747,1997,2010,6,      27.1,      34.8,      18.7,       7.0,     238.0
중국,타중,51747,1997,2010,7,      28.5,      36.2,      20.7,       6.0,     240.0
중국,타중,51747,1997,2010,8,      27.6,      35.6,      19.1,       3.0,     254.0
중국,타중,51747,1997,2010,9,      21.6,      30.4,      12.4,,     251.0
중국,타중,51747,1997,2010,10,      12.0,      22.4,       1.9,,     265.0
중국,타중,51747,1997,2010,11,       1.0,      11.6,,,     222.0
호주,타쿠라,94655,1998,2010,1,      27.9,      36.7,      19.7,       8.0,
호주,타쿠라,94655,1998,2010,2,      27.1,      35.6,      19.4,      20.0,
호주,타쿠라,94655,1998,2010,3,      24.1,      32.0,      16.1,       9.0,
호주,타쿠라,94655,1998,2010,4,      19.5,      27.0,      12.2,      14.0,
호주,타쿠라,94655,1998,2010,5,      15.6,      22.6,       8.1,       8.0,
호주,타쿠라,94655,1998,2010,6,      11.9,      18.8,       5.1,      14.0,
호주,타쿠라,94655,1998,2010,7,      11.8,      18.8,       4.6,      10.0,
호주,타쿠라,94655,1998,2010,8,      13.4,      21.0,       5.7,      12.0,
호주,타쿠라,94655,1998,2010,9,      16.8,      25.1,       9.0,      15.0,
호주,타쿠라,94655,1998,2010,10,      19.7,      28.0,      11.6,      18.0,
호주,타쿠라,94655,1998,2010,11,      23.1,      31.2,      15.3,      21.0,
호주,타쿠라,94655,1998,2010,12,      25.5,      33.7,      17.2,      27.0,
인도네시아,탄중 셀로르 탄중 하라판,96525,2000,2000,1,       0.0,       0.0,       0.0,       0.0,       0.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2000,2000,2,       0.0,       0.0,       0.0,       0.0,       0.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2000,2000,4,       0.0,       0.0,       0.0,       0.0,       0.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2000,2000,5,       0.0,       0.0,       0.0,       0.0,       0.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2000,2000,6,       0.0,       0.0,       0.0,       0.0,       0.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2000,2000,8,       0.0,       0.0,       0.0,       0.0,       0.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2000,2000,9,       0.0,       0.0,       0.0,       0.0,       0.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2000,2000,10,       0.0,       0.0,       0.0,       0.0,       0.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2000,2000,11,       0.0,       0.0,       0.0,       0.0,       0.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2000,2000,12,       0.0,       0.0,       0.0,       0.0,       0.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2000,2009,2,      26.8,      31.4,      23.7,     249.0,      90.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2000,2009,3,      27.0,      31.7,      23.7,     258.0,     105.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2000,2009,4,      27.6,      25.0,       4.0,     227.0,     134.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2000,2009,5,      27.8,      33.0,      24.2,     234.0,     141.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2000,2009,6,      27.3,      32.3,      23.8,     229.0,     119.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2000,2009,8,      27.5,      33.0,      23.6,     161.0,     134.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2000,2009,11,      27.4,      32.3,      24.0,     254.0,      91.0
인도네시아,탄중 셀로르 탄중 하라판,96525,2000,2009,12,      27.1,      31.8,      23.9,     278.0,     104.0
세네갈,탐바콘다,61687,2000,2000,6,      31.0,      36.7,      25.4,      86.0,     235.0
호주,테완틴 RSL 파크,94570,1996,2010,1,      25.1,      28.4,      21.9,     149.0,
호주,테완틴 RSL 파크,94570,1996,2010,2,      25.2,      28.4,      22.0,     221.0,
호주,테완틴 RSL 파크,94570,1996,2010,3,      24.0,      27.4,      20.6,     196.0,
호주,테완틴 RSL 파크,94570,1996,2010,4,      21.9,      25.8,      18.0,     162.0,
호주,테완틴 RSL 파크,94570,1996,2010,5,      19.1,      23.6,      14.8,     172.0,
호주,테완틴 RSL 파크,94570,1996,2010,6,      17.0,      21.6,      12.6,     121.0,
호주,테완틴 RSL 파크,94570,1996,2010,7,      16.1,      21.1,      11.1,      89.0,
호주,테완틴 RSL 파크,94570,1996,2010,8,      16.9,      22.2,      11.6,     115.0,
호주,테완틴 RSL 파크,94570,1996,2010,9,      19.4,      24.3,      14.5,      71.0,
호주,테완틴 RSL 파크,94570,1996,2010,10,      21.2,      25.5,      16.8,      95.0,
호주,테완틴 RSL 파크,94570,1996,2010,11,      22.6,      26.3,      18.7,     128.0,
호주,테완틴 RSL 파크,94570,1996,2010,12,      24.4,      28.0,      20.7,     152.0,
인도네시아,톨리톨리 라로스,97028,1995,2004,1,      26.3,      30.2,      23.1,     214.0,     157.0
인도네시아,톨리톨리 라로스,97028,1995,2004,3,      26.6,      30.2,      23.1,     178.0,     183.0
인도네시아,톨리톨리 라로스,97028,1995,2007,11,      26.8,      31.2,      23.2,,     179.0
인도네시아,톨리톨리 라로스,97028,1995,2008,1,      26.4,      30.4,      23.0,,     153.0
인도네시아,톨리톨리 라로스,97028,1995,2008,5,      27.0,      31.5,      23.8,,     210.0
인도네시아,톨리톨리 라로스,97028,1995,2008,7,      26.7,      31.1,      23.0,,     206.0
인도네시아,톨리톨리 라로스,97028,1995,2008,8,      26.7,      31.2,      22.9,,     219.0
인도네시아,톨리톨리 라로스,97028,1995,2009,6,      26.6,      31.2,      23.0,,     185.0
인도네시아,톨리톨리 라로스,97028,1995,2009,8,      26.8,      31.3,      22.9,,     219.0
인도네시아,톨리톨리 라로스,97028,1995,2009,10,      27.0,      31.4,      23.2,,     200.0
인도네시아,톨리톨리 라로스,97028,1995,2009,12,      26.7,      31.1,      23.1,,     179.0
인도네시아,톨리톨리 라로스,97028,1995,2010,1,      26.3,      30.5,      23.0,,     151.0
인도네시아,톨리톨리 라로스,97028,1995,2010,2,      26.5,      30.8,      23.0,,     143.0
인도네시아,톨리톨리 라로스,97028,1995,2010,3,      26.6,      31.2,      23.2,,     183.0
인도네시아,톨리톨리 라로스,97028,1995,2010,4,      26.9,      31.5,      23.2,,     201.0
인도네시아,톨리톨리 라로스,97028,1995,2010,5,      26.9,      31.5,      23.2,,     201.0
인도네시아,톨리톨리 라로스,97028,1995,2010,6,      26.6,      31.3,      23.0,,     184.0
인도네시아,톨리톨리 라로스,97028,1995,2010,7,      26.7,      31.2,      22.8,,     200.0
인도네시아,톨리톨리 라로스,97028,1995,2010,8,      26.7,      31.2,      22.9,,     215.0
인도네시아,톨리톨리 라로스,97028,1995,2010,10,      26.9,      31.4,      23.1,,     197.0
인도네시아,톨리톨리 라로스,97028,1995,2010,11,      26.7,      31.3,      23.0,,     176.0
인도네시아,톨리톨리 라로스,97028,1995,2011,1,      26.3,      30.5,      23.0,,     151.0
인도네시아,톨리톨리 라로스,97028,1995,2011,2,      26.5,      30.2,      23.0,,     142.0
인도네시아,톨리톨리 라로스,97028,1995,2011,3,      25.6,      31.1,      23.1,,     180.0
인도네시아,톨리톨리 라로스,97028,1995,2011,6,      26.6,      31.3,      23.1,,     184.0
인도네시아,톨리톨리 라로스,97028,1995,2011,7,      26.7,      31.2,      22.9,,     202.0
인도네시아,톨리톨리 라로스,97028,1995,2011,8,      26.7,      31.3,      22.9,,     212.0
인도네시아,톨리톨리 라로스,97028,1995,2011,9,      26.9,      31.5,      23.1,,     204.0
인도네시아,톨리톨리 라로스,97028,1995,2011,11,      26.7,      31.3,      23.1,,     174.0
멕시코,튀스틀라 구티에레스,76843,1991,2009,2,      23.3,      31.5,      17.4,      41.0,     256.0
인도네시아,트르나테 바불라,97430,1993,1997,1,,      30.2,      23.6,     204.0,     160.0
인도네시아,트르나테 바불라,97430,1993,1997,2,      26.5,      30.2,      23.3,     212.0,     149.0
인도네시아,트르나테 바불라,97430,1993,1997,3,      26.9,      30.8,      23.5,     194.0,     192.0
